x,y,color
284.6988998,145.1583731,1
208.0525172,283.7093323,1
386.1511281,278.4127269,2
356.7217121,307.6818326,2
124.0096661,58.81428522,0
115.4264296,155.8600949,0
394.1221935,251.4473847,2
257.6862266,223.3317615,1
359.7869422,201.7964253,2
234.3467722,215.3971004,1
232.4733426,201.9004586,1
243.5333858,189.5033484,1
217.1145989,284.106831,1
338.0259678,159.9077826,1
90.28274111,170.8491423,0
267.3787827,217.2749053,1
217.2737374,266.6874064,1
314.0346954,339.8577407,2
174.4466866,239.0141842,1
434.1949385,177.4006845,2
260.9926743,136.0821865,1
300.4324586,220.3778873,1
74.40354467,190.4349203,0
215.1148493,256.8937002,1
342.8796288,335.5728988,2
246.4641096,267.4258282,1
283.0457733,343.1618622,2
287.4577076,329.7757065,2
115.4301319,172.4037433,0
249.1442059,209.3586222,1
272.847573,241.5103714,1
389.5747042,238.141167,2
377.9896303,280.537488,2
323.8069702,133.170508,1
333.5142465,363.6506578,2
319.5226226,309.9102244,2
177.4691535,244.3906754,1
156.3427959,129.0776133,0
278.3601474,118.5084785,1
185.2052959,253.4967153,1
353.5170626,248.6960313,2
294.1452215,141.43276,1
145.6390723,179.4859712,0
174.1039357,280.4971445,1
211.277886,273.8141084,1
274.6394027,187.2184068,1
388.932352,216.1520009,2
217.6937157,185.8527423,1
106.3608143,97.52389329,0
301.4741521,362.302229,2
159.969084,251.2686542,1
139.6653288,126.3567438,0
338.4313363,281.7111004,2
230.3254598,214.4503473,1
291.7144646,272.8427884,1
340.8511799,278.2111922,2
392.7073063,215.7331443,2
222.4477468,243.842329,1
332.1629151,314.2331687,2
434.9870847,255.3615685,2
181.0315317,105.2834332,0
413.9446714,254.4344739,2
203.4590356,240.1165444,1
85.27912385,80.01585677,0
214.2409634,252.9162709,1
408.9806825,164.4332146,2
134.0761011,150.1939747,0
283.2457542,106.6156929,1
370.8207967,331.0796087,2
317.9490719,139.5286983,1
192.2702969,63.7918669,0
268.7008998,353.8810299,2
169.2198018,287.5998627,1
198.7892192,173.3357414,1
195.0840496,110.7084842,0
267.3023508,204.9235631,1
241.2783083,263.185932,1
86.77299638,198.0619547,0
404.8034418,155.6568364,2
164.5153132,293.282095,1
321.345631,145.7980438,1
183.8896741,263.8358575,1
114.3885568,88.20401971,0
250.6968324,128.3919246,1
170.7866082,280.6671327,1
141.5601559,168.5370512,0
135.9592846,84.33738829,0
197.8351291,248.2592039,1
345.7037729,242.8582853,2
269.6071838,175.8335031,1
196.493918,73.0887327,0
224.2854363,202.4967095,1
308.8339995,315.5385627,2
157.9020448,56.61679802,0
135.6576624,123.3357118,0
294.0943126,336.5995747,2
213.3122196,57.46007425,0
122.4802119,143.3083463,0
283.0389597,163.302715,1
408.0464268,238.4667947,2
376.1682113,298.5431518,2
78.27540392,178.1968589,0
301.1520021,111.7294089,1
149.565232,80.65437219,0
79.42517171,163.5696154,0
275.4829667,196.7519961,1
130.8522963,168.0655785,0
424.4438817,164.1080023,2
116.5136726,176.3910058,0
222.3997886,232.3723492,1
331.7447217,280.4955363,2
288.350671,207.5653322,1
192.0268619,229.980743,1
201.9883499,283.7070239,1
430.3238006,212.2213156,2
358.1056165,288.0984643,2
356.0630155,265.4792776,2
315.1500162,334.1031129,2
308.8189688,143.5029511,1
357.9314963,279.0390909,2
382.1472727,314.7458264,2
294.2555532,205.6567945,1
286.6992282,174.2962347,1
362.0076721,314.9952539,2
336.3524487,370.5349002,2
256.2829523,350.3054668,2
206.0188203,249.6400141,1
90.18292712,130.0184312,0
210.4904228,229.3243503,1
400.1820284,268.1238011,2
142.5104286,98.93977591,0
349.5076526,270.7498958,2
199.9935213,41.69749874,0
347.9532002,312.7863407,2
200.0709561,100.6502246,0
209.223816,237.0276953,1
382.5144479,295.69644,2
292.6886251,213.474907,1
303.3904179,219.9023383,1
322.7963494,306.6773926,2
253.6381324,157.4206656,1
80.96843029,136.2740681,0
402.8454079,208.0276951,2
195.3920944,233.3708422,1
289.0928243,192.2647394,1
182.905301,45.90974802,0
170.0966577,273.1095042,1
373.7459816,188.1578926,2
267.0401539,165.1907413,1
360.4808817,292.1260535,2
341.6162739,285.4311226,2
296.3714521,145.8543863,1
269.9590984,140.5596773,1
127.334427,157.8076845,0
288.3570475,232.5459904,1
257.1505791,162.3660824,1
351.8755363,236.6707409,2
175.5978014,220.2233955,1
250.0371099,130.1667527,1
425.0397734,256.3103729,2
403.5375374,155.5720405,2
450.9664546,207.9378046,2
144.1652764,129.8135392,0
333.0621851,340.1652644,2
241.7630694,250.1431077,1
303.8398556,247.9931098,1
354.1806908,238.7359547,2
136.9980025,148.4978706,0
239.9667015,134.7494992,1
403.157263,274.8994175,2
284.5265132,177.4923537,1
324.3922565,299.4500263,2
251.2979058,194.8269565,1
169.9901026,119.736362,0
214.0767835,217.9763292,1
357.2169398,304.6240665,2
220.6899364,179.1045722,1
369.5184357,211.3231463,2
146.4238596,244.6438518,1
274.9763118,145.6157244,1
413.7633228,200.3251922,2
221.8117701,194.4272159,1
255.4203573,260.2931736,1
182.0295177,79.40382327,0
409.3265084,210.8505183,2
415.3272902,170.7017426,2
207.8155215,226.103935,1
215.5131998,184.7419466,1
343.3964552,263.7542817,2
354.6766623,287.1467421,2
292.9377605,135.7227551,1
341.0723547,290.8337561,2
190.3702478,50.25664688,0
283.8138825,122.1622858,1
123.1897212,161.4722139,0
373.0385395,248.8636972,2
355.9002145,238.5428185,2
433.108497,218.3412259,2
171.679099,59.18836823,0
336.4593515,285.8090497,2
325.4833814,298.221568,2
269.9025551,216.9370096,1
268.5438215,199.2180503,1
270.790118,212.5597516,1
290.4399142,163.3007648,1
136.7820396,230.9812712,1
254.2474328,159.2813525,1
188.0134179,195.0005273,1
416.3757119,223.4807847,2
367.5776764,293.4063588,2
276.738913,123.4508092,1
74.59872012,183.4271583,0
376.7554603,264.1424009,2
297.4420232,312.3661248,2
178.6380754,114.325526,0
138.3521202,169.7882957,0
186.3806186,62.70936851,0
296.9719264,151.8868173,1
401.0132409,227.528292,2
95.05589482,131.7825996,0
270.3958096,183.0883767,1
224.1601809,159.9957521,1
293.4163246,180.8416158,1
275.0891796,171.7881789,1
122.4545186,142.3541384,0
374.103583,250.323826,2
108.8939165,115.0629875,0
253.0992728,244.1873247,1
187.7625497,58.68515283,0
321.606244,198.7034274,1
380.5249795,222.7134315,2
160.8855942,79.14604711,0
148.7452373,249.4578154,1
218.342311,259.5378033,1
180.2234442,210.9704623,1
182.3503516,284.649105,1
174.1129711,103.7397134,0
352.6195057,269.5818235,2
175.3628572,218.8990493,1
241.8479038,200.0543977,1
383.8434105,210.8317321,2
273.1741305,227.0167412,1
172.6919083,270.7066089,1
293.4404075,202.0050482,1
109.770349,124.2338385,0
219.2310942,266.4808522,1
400.2800792,283.9771047,2
326.6281455,286.8013731,2
374.5104023,240.2751465,2
252.532289,115.2738257,1
412.0296114,183.9669967,2
158.5570338,104.1340319,0
317.8212539,302.6000918,2
158.5876812,75.40619803,0
142.9015078,96.80025047,0
143.3470803,247.9271025,1
262.6962822,172.6478406,1
420.5102595,247.4343516,2
328.1117762,352.3719819,2
320.6931326,347.7339086,2
194.0646354,189.4255422,1
107.4457794,95.44171206,0
278.9111763,188.7364538,1
449.6243012,237.035396,2
368.1241888,249.7471267,2
180.5381009,200.9055898,1
335.6705955,255.7343708,2
355.6642869,337.7855738,2
171.7652776,259.5867475,1
257.7571574,155.7870525,1
303.705858,333.1741922,2
252.1665834,164.0313633,1
373.545925,270.2840801,2
335.6353179,170.386324,1
413.0151633,191.362979,2
103.82139,73.33812418,0
369.2665415,272.305225,2
193.6760669,74.58606288,0
145.1138599,132.8890237,0
234.1333975,182.2084008,1
268.4801415,181.6182292,1
183.0729308,65.70801214,0
245.368852,292.6582383,1
299.6449348,148.2631263,1
85.02895819,120.9373502,0
301.8947591,188.5057741,1
209.5873429,57.74805872,0
170.5871886,61.79730091,0
281.1462669,135.6916711,1
204.3796558,132.8178564,0
151.6789008,94.50956961,0
223.4150902,147.5277357,1
404.5009394,254.6042191,2
147.6316617,108.7275741,0
419.7780008,171.2281171,2
278.2934231,150.2089849,1
136.9852688,109.7674582,0
306.0188405,186.1235543,1
230.2212563,184.2389815,1
112.3848828,127.4502844,0
83.65981573,177.6153013,0
382.2697107,215.9423979,2
98.11910079,168.2867972,0
237.8234841,230.2554239,1
240.0632133,102.980471,1
169.3496535,260.8099363,1
234.7010491,228.6310126,1
213.4233279,251.1554157,1
284.2755925,205.2328213,1
394.0771775,225.2967542,2
144.310705,63.84419383,0
367.1785234,250.074876,2
315.9997809,152.4069266,1
214.0769341,223.0880745,1
202.431704,83.24782556,0
310.5439175,337.7420102,2
346.0176245,301.7896604,2
114.7514364,89.81054017,0
223.7176862,201.7711404,1
229.0663848,223.4025587,1
407.8038019,207.1596621,2
352.8536232,316.3253488,2
193.530459,226.4987582,1
302.1524514,348.8404521,2
118.2192341,164.6571712,0
193.325457,259.1747304,1
342.107415,134.8574272,1
427.871427,277.7872756,2
108.1362776,130.9207636,0
326.6588327,135.5653392,1
113.2475305,173.9816976,0
240.6470027,253.0173283,1
90.46760983,179.2952762,0
403.9214186,294.3712887,2
303.9626972,247.4402463,1
220.6847912,246.418963,1
255.4307651,127.0692392,1
396.4437926,287.6192059,2
393.2955122,228.4128977,2
306.6904645,316.6244579,2
236.4574752,284.6283516,1
141.746846,165.4942861,0
253.6271922,273.25743,1
168.3112277,289.431445,1
304.9213992,151.2216419,1
316.9593,322.7836979,2
173.6392725,91.65474474,0
119.1401935,105.5776182,0
302.2086227,307.645321,2
124.8379593,161.803669,0
239.9864953,267.40113,1
347.5762819,159.3467808,1
295.5160174,193.6888914,1
341.6001398,161.509289,1
371.4567858,294.123551,2
388.1256541,189.6711131,2
342.6002468,261.8121318,2
296.2800298,303.6127123,2
349.6568918,308.244198,2
139.2964106,94.44757619,0
227.9358056,218.3502908,1
320.4455742,321.6660712,2
257.0205555,131.3726339,1
366.2160077,238.589589,2
353.7782718,262.4816366,2
100.5985455,166.5277279,0
173.2524075,223.9496184,1
261.7212644,109.9769603,1
356.7070065,294.2876869,2
241.9345709,271.9311931,1
232.7139117,249.1747144,1
189.387497,240.1431401,1
81.40065676,144.0264723,0
117.3540215,169.2777783,0
171.0093059,101.156713,0
309.6023514,318.2240277,2
313.9357758,234.7189039,1
381.2576801,308.8312302,2
225.5572895,263.4222837,1
304.7748491,135.1680129,1
245.8941494,237.3332038,1
204.4129106,239.5258325,1
82.18573826,163.77857,0
342.6454589,303.3560369,2
183.0911247,194.4158038,1
96.47108179,126.0223059,0
173.9070531,310.5220979,1
284.6243047,191.6935121,1
135.6289171,263.6722084,1
278.2703003,230.260905,1
173.1343528,40.19917579,0
213.21747,259.2508567,1
201.5131559,184.3596755,1
271.2050531,122.4284439,1
304.5258522,172.7228641,1
226.7293737,288.1659862,1
425.5894915,175.1620717,2
85.86720563,150.6630998,0
126.3993686,86.17553101,0
343.7579371,274.8871305,2
401.9492521,186.2367518,2
381.627665,273.1374726,2
157.0710213,140.8101475,0
121.2041208,158.0543434,0
300.6163377,117.1442213,1
290.8433565,187.3449698,1
291.6816877,180.5533237,1
274.4977358,194.5334758,1
350.1002874,338.5005893,2
404.1499316,269.6344351,2
343.0025614,319.0766841,2
195.1782825,199.2037784,1
212.6650007,216.3187995,1
250.0456149,189.3223443,1
334.2626399,172.4095692,1
373.327921,244.4874732,2
100.2035068,94.78867181,0
178.6078038,56.21312014,0
230.7756982,170.5750978,1
268.0436185,164.6728001,1
170.9439015,39.75062083,0
383.5286699,230.1589513,2
335.5837921,174.4797256,1
213.748116,251.3927403,1
115.0975842,148.8642772,0
190.7586214,201.4680151,1
356.9782935,212.5015319,2
149.7417554,120.7087957,0
403.7942219,279.43108,2
361.4989722,327.9275906,2
121.8108344,122.2046105,0
112.7549964,199.2464356,0
175.8624007,297.781132,1
391.3774041,172.908559,2
440.0684455,197.7409364,2
163.6362851,76.28603129,0
162.6674616,38.93270141,0
330.7869149,283.6408174,2
422.4765729,211.7546462,2
294.3325367,355.188484,2
292.8741527,113.9980849,1
168.6475484,139.2258252,0
348.990776,127.2649502,1
424.8543885,165.704681,2
158.3239906,241.3191507,1
282.7117769,152.4425311,1
381.4090586,330.2538022,2
183.9205591,69.7458376,0
247.2217946,169.6585939,1
389.6813142,183.2626431,2
107.1385286,68.33407936,0
224.6668688,185.2913983,1
291.0685026,114.9623532,1
259.5164703,172.9908548,1
220.0661215,258.1981913,1
165.6744877,74.51235858,0
257.2655598,234.6224165,1
333.6265268,255.4161246,2
284.9084402,108.2902889,1
178.432448,89.2997169,0
361.6120943,276.3665636,2
317.6949787,339.7366613,2
171.4231481,247.926434,1
109.6443781,109.9494186,0
392.8080213,190.9722478,2
164.6379449,239.1150513,1
247.1386693,139.5672603,1
147.2458709,94.15095865,0
236.1949583,164.2851424,1
208.3705138,187.0881218,1
171.9844175,264.7396772,1
343.55213,316.2459152,2
318.2294921,310.9252846,2
419.8803319,186.2854485,2
409.484188,249.3960584,2
372.7719997,271.4653951,2
131.3547755,126.1200243,0
237.727058,237.269412,1
97.3073455,95.57724877,0
125.6043682,65.60109286,0
272.7700989,188.5088439,1
279.0388007,185.3248539,1
85.69502786,92.35046854,0
275.4151717,197.9138126,1
193.4020148,252.2833599,1
217.994587,266.5531852,1
154.3526689,134.1087538,0
377.5977951,297.6161571,2
152.2852472,91.28946774,0
330.7428749,316.2778639,2
367.921407,279.084686,2
177.3345743,265.6272133,1
396.1174742,282.0715319,2
311.9041726,136.7627445,1
210.6499237,267.194325,1
408.3350453,286.2865851,2
362.3764268,223.5109808,2
211.0117406,261.323526,1
86.57299387,156.259044,0
125.9529049,149.4907815,0
206.2696878,72.38295596,0
256.4473423,272.6526269,1
235.7640029,266.2674019,1
131.8213563,181.8671144,0
339.3995379,312.5266779,2
376.8772201,231.6691369,2
267.7165262,139.9965299,1
377.1831272,262.6898921,2
282.131405,341.440228,2
364.3433987,263.1274285,2
395.1378264,263.6864605,2
137.461091,105.028164,0
102.9738971,172.4606261,0
150.1085148,234.2057325,1
331.5375074,322.6129561,2
299.5961634,207.8392791,1
272.490497,199.6684676,1
116.6952945,155.0032905,0
78.63444167,175.4091504,0
312.6443351,288.848415,2
86.77766198,189.5664883,0
358.8287949,279.5497549,2
239.2215274,148.5634921,1
274.9866768,151.3758858,1
112.2802809,196.6459694,0
145.6270237,104.3525645,0
365.4953883,262.3131636,2
184.2536622,223.6771724,1
238.4035738,207.3172984,1
426.122012,205.7416001,2
328.5532488,168.9571321,1
258.2530708,174.4288695,1
247.9770309,203.2769508,1
236.0883768,215.5629643,1
121.5000188,118.6166727,0
125.564214,198.1967659,0
317.0622837,283.8452526,2
192.5914786,250.3758815,1
370.8622811,213.4372622,2
276.5619667,177.4945498,1
348.4686843,154.804088,1
284.2058681,108.0971103,1
404.1769846,251.6540873,2
238.6897809,224.1091179,1
133.1186453,117.6026162,0
302.2004042,140.7245869,1
72.53787184,149.7274995,0
336.3860476,362.3967344,2
304.2858947,302.55478,2
245.3773658,148.9142799,1
396.1692569,328.4065051,2
89.59844576,167.3084393,0
350.9886522,324.2599835,2
345.8791281,260.6746593,2
195.8678101,61.36985963,0
414.7034259,244.0760209,2
158.6219153,257.2553804,1
171.924599,114.2771103,0
309.0631212,102.534282,1
267.0170306,168.5329884,1
247.6700506,253.0401638,1
341.630172,300.1316008,2
139.1768926,147.8803123,0
289.8782311,149.8787345,1
176.5474996,60.61821817,0
195.9063267,175.0922304,1
350.7383024,275.9220898,2
378.0485116,258.0481544,2
221.9965402,189.1773164,1
195.3390599,78.37018361,0
241.4521216,277.5990592,1
269.2672267,222.7422971,1
136.2092558,149.8508005,0
391.3483982,204.9420512,2
258.654807,140.6818458,1
120.1499387,198.1078552,0
146.2826117,44.6946707,0
126.9209076,77.72277951,0
280.6669108,215.9347935,1
210.7615567,240.0159554,1
200.8305495,290.6467484,1
239.8685722,264.8358504,1
266.6605694,228.3605059,1
273.5632998,179.2787307,1
176.9444325,108.7843493,0
343.7298354,156.8007495,1
326.8682018,314.8808037,2
204.1863562,190.0394329,1
184.4072441,263.1499057,1
244.9150728,263.3450853,1
342.3888219,313.8937559,2
375.8259609,239.490843,2
393.8219472,201.1732951,2
218.8945079,250.3532107,1
221.9947511,180.5986905,1
207.1813668,70.01800403,0
364.9012372,234.9591186,2
141.4323254,60.1709127,0
118.110529,106.1114715,0
425.4714935,263.7582275,2
336.6799487,119.0465423,1
316.323783,337.2728283,2
324.3504717,277.6163456,2
378.3076969,198.425729,2
241.545215,175.0240094,1
321.6994023,335.266598,2
144.5857776,204.9318758,1
205.2557134,57.10092203,0
184.4494621,205.2699139,1
152.7822253,87.68660173,0
347.5109513,288.7177421,2
403.8476897,254.5151584,2
296.0718846,333.0112996,2
282.3232448,173.1764179,1
258.8036395,164.6240437,1
339.9191034,289.7872016,2
315.1901784,171.4001314,1
297.9499091,131.6217234,1
286.812877,118.7941137,1
122.4691146,148.3433247,0
241.7831351,219.2726193,1
179.1985872,56.85568098,0
364.9328505,231.9307209,2
166.5409662,44.62162591,0
175.0165569,214.6512037,1
395.9618128,253.2347639,2
290.2549426,153.5157574,1
196.9183407,278.7767796,1
140.2365459,154.8330041,0
402.6500681,240.5856524,2
337.042223,261.6969938,2
416.6059421,251.687652,2
276.4454123,237.0859507,1
286.0510168,196.3003186,1
398.4276413,231.7631351,2
101.7889066,180.233165,0
219.6538032,78.37852252,0
298.7483805,133.5367983,1
113.841224,170.8079566,0
266.1788348,179.5462273,1
266.9626395,239.9056547,1
285.088325,143.4010477,1
261.1534884,188.8675104,1
149.8996091,121.2369643,0
269.7549833,101.6743666,1
267.7208979,126.1582835,1
250.6776676,201.941789,1
217.2910771,71.3484687,0
188.6379697,109.5862739,0
331.3537348,173.2914618,1
145.8820153,94.46344065,0
135.9652603,270.4898531,1
256.4644457,191.3159563,1
231.4003143,221.9190261,1
161.1923101,267.3140234,1
371.7655625,289.0901988,2
209.1564866,195.8168181,1
281.0594516,169.5579548,1
113.6968878,158.5460824,0
214.2143991,273.2295575,1
353.4560091,292.412028,2
238.154625,211.8295388,1
91.54137925,173.0431735,0
169.3708942,91.16088507,0
202.2452172,102.9857587,0
376.6958396,241.0137117,2
266.654886,142.6743459,1
275.9506605,134.7806341,1
297.4456602,327.3953325,2
301.9912713,305.0267339,2
273.6410128,226.8038814,1
172.3791954,94.49486302,0
363.8539159,346.2995822,2
393.1668243,252.99467,2
266.9038269,123.9202038,1
396.0929267,183.8094326,2
283.9114385,153.4375821,1
228.9720145,175.9175825,1
375.1308066,332.8124948,2
226.0677633,135.3716633,1
375.7033646,233.1646881,2
339.8077681,296.8861939,2
224.9916055,180.2379428,1
285.7652208,189.8341562,1
193.9190647,55.84445876,0
338.4030146,289.6964274,2
165.5666911,31.54890335,0
390.7563283,233.4769899,2
202.6964936,108.5568633,0
326.2954244,144.3499627,1
214.1391412,271.476814,1
366.0388402,251.3989575,2
268.9761976,141.9207882,1
242.3389598,303.2122462,1
282.6388597,181.1674485,1
146.9156398,282.9035426,1
272.203237,329.6080898,2
374.6523249,308.5139885,2
374.3081686,269.9270064,2
203.0356072,276.7114403,1
197.5362805,264.5908524,1
170.5979275,46.20180501,0
413.885694,248.3455014,2
385.9201553,214.3936563,2
295.1485039,214.2204674,1
404.596864,188.7955626,2
276.0655973,162.4941087,1
287.6547849,334.4282837,2
254.6140001,278.8178622,1
272.1791591,131.4445793,1
236.5142614,191.100851,1
144.9124099,83.29322159,0
124.1531802,255.2365713,1
330.4011119,292.0098578,2
255.5469662,220.9252508,1
323.6132266,254.2175956,2
313.9082654,327.1510114,2
291.7627925,171.0939533,1
280.5132775,120.7919599,1
326.4806706,294.2256083,2
217.3240087,55.44357216,0
251.8469574,202.6533563,1
345.2119072,278.1597863,2
225.5931452,151.1105323,1
274.759244,148.6427105,1
360.8291576,259.788372,2
436.337106,220.1881383,2
275.2593531,122.8252137,1
282.7739853,110.3883834,1
179.0379124,82.73219437,0
395.095031,317.707832,2
230.8870952,144.8061572,1
239.1054761,132.9826635,1
214.5265681,82.4294562,0
98.65177187,153.804871,0
132.0169794,146.0557063,0
337.6913975,308.4502662,2
186.1849233,226.5347556,1
362.9473424,266.7107375,2
230.3806532,278.8801764,1
423.7483728,253.4651292,2
212.1876691,275.3642759,1
233.6779565,293.4243726,1
205.9976751,94.40205638,0
215.7787961,257.7261363,1
310.4041696,194.5351063,1
343.160373,256.3237675,2
196.687139,209.3827398,1
258.8940603,247.905747,1
343.3254525,284.4972607,2
399.1982019,268.9930324,2
320.621137,141.2484709,1
274.676419,160.0407224,1
263.7981136,123.5295994,1
232.9956516,128.6028614,1
209.523067,157.9585372,1
193.2986688,225.3494714,1
288.82765,317.8341237,2
243.0727289,134.9340081,1
173.5785159,238.5904717,1
130.2584243,49.51570685,0
97.82494162,101.114207,0
258.4713044,223.0830829,1
298.0292456,343.2988992,2
319.7150166,342.7923312,2
237.2869788,221.6442601,1
223.7403803,210.2845442,1
330.5810558,335.9120001,2
404.608575,281.7792153,2
240.3642054,270.0562277,1
384.7654888,183.557233,2
173.5127248,59.82552395,0
338.6540205,178.7853453,1
343.3837226,290.2300093,2
378.8129264,228.4852544,2
304.1995381,333.4103757,2
316.0014569,216.8355482,1
155.4315688,52.40663516,0
203.795716,247.3371373,1
208.4543911,278.2850407,1
328.6034415,307.2054964,2
310.7882234,175.2044874,1
121.2844638,208.0505456,0
161.8228001,132.4759591,0
126.7793061,97.25864043,0
408.585749,210.9409422,2
339.1883656,323.8258991,2
209.9225216,84.88284588,0
172.9062259,120.128905,0
280.7403401,201.9915241,1
325.2795763,293.8438754,2
285.0409768,231.8880355,1
422.0035058,248.8383593,2
231.6736033,159.7702935,1
231.8482777,86.3764631,0
101.4270447,100.9485238,0
166.4029675,138.0672066,0
165.564843,77.38781862,0
353.8960949,324.718891,2
397.3850637,199.8464096,2
139.5041613,113.7499719,0
228.357378,266.4373995,1
76.40365392,172.0085608,0
183.0082943,52.80962005,0
376.5068199,189.6571318,2
265.9687289,215.4469003,1
294.8258773,321.4458051,2
208.8865273,252.8449478,1
173.2181338,121.2571825,0
250.5211755,155.5748145,1
317.9808288,372.880318,2
298.4454909,153.7119868,1
100.9573981,91.92747151,0
282.1119233,187.347001,1
187.0138959,242.0075414,1
91.07847939,172.6167875,0
153.8755629,260.5872261,1
374.4719299,216.7230322,2
314.2930305,357.2923797,2
297.6659292,344.5779569,2
360.1378342,314.6495655,2
110.746605,77.21284315,0
98.1341985,130.0321916,0
381.4402468,171.2564545,2
123.2683016,135.7898473,0
199.5509468,132.5954351,0
309.5019885,204.0200588,1
148.7965388,119.3117376,0
214.0101026,179.7739535,1
283.941686,168.8526562,1
277.2863341,156.2483874,1
150.5119164,120.2624901,0
104.7586249,135.5644553,0
253.7413206,189.7987419,1
316.9756031,123.4739979,1
292.9256447,344.8607042,2
209.6121323,275.7154597,1
330.3574446,279.766668,2
285.0411844,211.2064071,1
292.9286259,134.1917561,1
190.234007,50.9598408,0
244.6839455,198.7509664,1
204.511107,77.51072001,0
236.5555749,142.8003735,1
259.6496481,114.3971042,1
82.01337673,178.1919473,0
356.9684966,249.4308382,2
280.1496838,155.8362858,1
380.5837114,320.6874573,2
212.6734738,244.4998308,1
263.7151457,360.7254241,2
374.3524924,216.3765382,2
428.5102908,239.7698408,2
65.42102304,205.2713946,0
79.026516,174.1253062,0
312.2708679,341.2852112,2
343.8549271,248.3875819,2
255.8600419,160.7081657,1
341.152246,284.823607,2
224.6843954,275.9168836,1
273.8714553,162.0348612,1
154.457579,266.2890391,1
182.7753456,62.13509359,0
366.1753458,260.6924523,2
233.7144881,205.2158112,1
234.5195962,235.0240576,1
172.9649293,259.1124163,1
390.6188276,209.6326766,2
291.735314,151.3293164,1
352.5990056,303.7859355,2
276.6588432,156.059018,1
228.8806882,240.618552,1
226.0022354,244.9497798,1
142.0916778,64.27489671,0
288.4778892,152.810524,1
65.07750227,163.4585253,0
186.937197,242.5449026,1
296.7504289,221.5144125,1
344.6787659,265.0801592,2
283.2259847,155.2623075,1
166.9502193,94.40990348,0
299.532931,313.1316918,2
186.5455005,109.4333147,0
177.6882919,227.489216,1
192.30993,272.8838788,1
100.6114768,89.56295837,0
267.0575289,276.2839713,1
177.8383343,203.2468651,1
259.881243,182.9964717,1
262.8720962,268.5363951,1
327.7724865,330.1823196,2
114.4810916,111.8365308,0
114.0304103,136.5006123,0
438.8022469,217.8194308,2
222.6081276,241.1257941,1
329.9914123,299.2305351,2
146.7662171,66.85907557,0
314.5035056,357.3972881,2
183.5453082,84.91054813,0
404.2963582,200.044096,2
341.2826073,323.7815216,2
257.9056022,242.9646218,1
176.1525324,83.48589494,0
228.4212317,215.1245158,1
283.7850465,104.5167986,1
412.8135599,246.0334822,2
233.5212128,268.8631034,1
216.4706848,248.9316746,1
98.08534269,95.06959703,0
381.4935172,320.5616634,2
395.8923426,171.7117589,2
95.37515509,101.5794493,0
340.8930944,341.6993022,2
187.4407978,111.2862385,0
226.9395468,298.7921977,1
190.0240364,69.01383688,0
88.46141594,175.7372512,0
288.6705949,120.3482641,1
101.4478388,93.33056327,0
230.3093065,230.5712303,1
161.4320009,245.8051088,1
383.5277119,323.1368919,2
102.6915983,134.3125841,0
118.8276295,143.645508,0
312.7445972,343.2064957,2
234.8664683,275.4752032,1
197.8585253,257.0967997,1
268.5330792,157.4327297,1
173.8635052,258.9657509,1
252.318063,221.4063591,1
163.2102756,104.9363955,0
371.0481762,249.8064663,2
206.1543447,86.44990997,0
380.6879971,238.3832304,2
241.7868003,198.7775495,1
235.7657922,246.1584832,1
207.3672463,260.2707829,1
261.6685765,354.1589484,2
215.2649605,86.27611394,0
281.6570077,334.2137796,2
270.0518839,123.6969295,1
254.7380831,222.2245985,1
324.6211793,341.8533422,2
386.2365714,210.4534779,2
336.53414,299.3478476,2
247.1575925,231.7868645,1
281.269781,185.4530134,1
92.7264986,157.3945651,0
431.7224025,224.6376112,2
182.975036,221.9552586,1
74.90513841,172.2702206,0
182.4110135,105.4297392,0
409.0291425,291.972643,2
150.4630105,113.6549696,0
337.2836694,337.1959535,2
165.0040397,210.1565483,1
189.539921,268.001647,1
302.3189906,297.6848209,2
249.663023,196.1514664,1
367.5851969,314.8968803,2
291.8506611,113.4363426,1
232.6207202,173.4520146,1
284.4382535,199.4709307,1
333.1768016,159.6983299,1
136.7040892,104.038885,0
204.3696424,251.9590079,1
268.081293,210.936119,1
286.0082742,128.721251,1
312.1422805,127.2839011,1
361.8608993,294.4257262,2
310.6011916,358.926158,2
255.6794528,217.0731118,1
141.5136528,140.4736723,0
335.6013602,175.8234659,1
160.8394231,151.1642524,0
173.2659698,96.4337338,0
279.8793689,176.9453514,1
274.1715498,121.4356054,1
349.6200317,319.8073834,2
94.17619034,194.7377999,0
353.3382858,269.8978443,2
321.5003378,304.3478547,2
124.2563622,138.5911797,0
126.7338906,111.5441361,0
271.4833811,374.8496409,2
158.1795186,103.8067681,0
286.5105141,204.6967688,1
306.9223464,159.4367395,1
269.7459869,330.7789022,2
168.3490113,128.7457882,0
328.4935141,142.0749442,1
390.9134794,206.374003,2
317.775081,315.1177996,2
365.4252287,236.3911643,2
348.1499473,318.7656224,2
405.9757132,287.8153928,2
273.6797704,169.0678128,1
87.85985402,185.3082079,0
290.9161513,330.4658293,2
178.6263543,66.76610213,0
89.40062769,169.256135,0
153.8904301,75.7960744,0
175.9586904,304.9660111,1
192.7102052,224.0440142,1
269.1524835,195.8440408,1
353.057568,279.9358591,2
215.2893374,71.8972889,0
389.9829244,215.240079,2
281.3849303,158.1166236,1
158.760379,112.2971633,0
239.060201,276.8985067,1
103.7520297,129.7391943,0
263.7925038,207.2170787,1
